,name,speed,avg_f0,std_f0
109,1241_121103,3.822222222222222,189.11269895857663,19.832662703431772
110,1241_121106,3.597222222222223,191.17300897181428,22.276150118709158
111,1241_137614,3.2375,170.355146361912,16.365917571111456
112,1246_124548,3.7652777777777775,198.50709959340233,19.151427818633536
113,1246_124550,3.677777777777778,207.4454819331378,22.90464637475995
114,1246_135815,3.8333333333333335,207.70632191108436,24.261384232378653
115,1259_137770,3.6555555555555554,182.80765925334487,27.515529310247988
116,1259_27120,4.124999999999999,204.33826081142982,30.512191004635763
117,1259_72927,3.638888888888889,175.95370548105808,23.823737133113987
118,125_121124,3.595833333333333,212.7884532289979,26.05779856988769
119,125_121342,3.505555555555555,193.4448370139134,25.09776710881304
120,1263_138246,4.0874999999999995,152.9475761968074,17.04591074760551
121,1263_139804,3.4861111111111107,150.33559723250949,16.060007119497577
122,1263_141777,3.6986111111111106,159.662205384839,18.086393258820543
123,1264_129805,3.5902777777777777,126.31615585183312,23.094642309534546
124,1264_135033,3.7527777777777778,123.42645504814567,19.584181043938262
125,1265_135635,3.7000000000000006,118.71796504856742,14.103278929366095
126,1265_135636,3.5111111111111106,111.45561681519617,11.049325937023347
127,126_122467,3.613888888888889,174.57044806289508,23.999064127533252
128,126_125084,4.0791666666666675,172.85202324533836,21.753909413821674
129,1271_128145,4.805555555555555,101.47881426957885,10.583498715348373
130,1271_133279,3.888888888888889,129.78860516680191,13.21419439749063
131,1271_136861,4.498611111111111,109.84269316435454,12.780895685801468
132,1283_129808,3.3194444444444446,124.57811887214964,18.437681894858432
133,1283_136983,3.5541666666666667,116.49284472465835,16.68499243968758
134,1289_288043,3.3958333333333335,149.79806822982516,17.167509050906617
135,1289_288044,3.552777777777778,140.8189176627535,16.221723854425928
136,1290_135762,3.769444444444445,176.26685364619752,20.045561928664963
137,1296_138074,3.4166666666666665,230.66902517616478,22.60814830861601
138,1311_134170,3.9777777777777783,104.33074804737291,10.479517611801032
139,1311_134176,3.8472222222222223,97.22360089361493,10.76455253314435
140,1313_135020,3.7375000000000003,139.17223950745438,18.88088251089195
141,1313_135022,3.5124999999999997,125.71383469555813,18.841742913336024
142,1313_136054,3.4694444444444446,118.87199060331847,15.955980284055812
143,1316_132782,3.3680555555555554,100.264632999692,13.145875028473023
144,1316_132800,3.45,102.84366841392266,13.64349190560847
145,1322_137588,3.379166666666667,103.12913161061311,11.830605105367775
146,1322_137589,3.338888888888889,97.24461381272197,9.569798444985295
147,1323_138617,3.745833333333333,133.59118590823599,15.022163110798719
148,1323_149236,3.648611111111111,151.3498316057087,19.864106204792805
149,1334_135589,3.568055555555555,115.27822024398513,17.488821381886943
150,1335_160602,3.8972222222222226,225.51119386953874,24.00302378222751
151,1335_163935,3.998611111111112,203.54797084429387,23.374670021317144
152,1335_27593,4.2333333333333325,218.04693393941687,20.962905225202856
153,1336_138113,3.8541666666666665,148.2764662767924,16.741739918002796
154,1336_138115,3.6694444444444443,117.97783564081129,10.395727192590728
155,1337_10673,3.8194444444444446,131.89861299930686,15.60352892573173
156,1337_10674,3.548611111111111,134.4509866167106,17.204012266837513
157,1337_156963,3.7847222222222223,125.2512933545769,13.876050238520065
158,1343_139681,3.938888888888889,166.593516610222,18.299065665494133
159,1343_158781,4.0680555555555555,169.10464060895168,18.472321579288558
160,1343_158796,4.25,173.43622315763795,19.49461020295405
161,1348_135826,5.0125,201.2586407427416,24.716384770581005
162,1348_135832,5.006944444444445,205.98069506460712,27.656282065156734
163,1349_135891,3.5208333333333335,99.04993807784095,12.061353349125355
164,1349_135892,3.7583333333333337,92.79468995967265,10.558994294812864
165,1355_39947,3.273611111111111,145.26519182649602,19.800574903876157
166,1363_135842,4.729166666666667,260.64393345764984,17.90139551814366
167,1363_139304,4.348611111111111,161.24372634278586,18.229076263467793
168,1365_134804,3.6875,111.22732005810455,15.616975994292691
169,1365_134825,3.855555555555556,91.30326541022943,6.797005991618195
170,1365_134830,3.673611111111112,96.04175518198413,8.717959173698848
171,1379_130486,3.9597222222222226,147.76987108335268,20.483597945067558
172,1379_130517,4.165277777777778,147.5161441947004,21.615398639179876
173,1379_130529,3.918055555555556,151.09953320289088,23.651134967412858
174,1379_130530,4.222222222222221,150.6175320150952,22.267639243455996
175,1382_130492,3.748611111111111,216.1983545009178,20.817484240357103
176,1382_130516,3.480555555555555,211.65388478931192,20.01810570984278
177,1382_130548,3.6555555555555554,210.8209659353801,19.582744187509586
178,1382_130549,3.751388888888889,212.12841735912988,19.340255179595484
179,1383_130489,3.4097222222222223,103.76058343448318,9.35298247362725
180,1383_130532,3.219444444444444,99.78197985541519,10.312647331824017
181,1383_130533,3.269444444444445,93.61939335216925,7.626993147209705
182,1387_130989,3.5083333333333337,116.39940009933555,16.41132030923401
183,1387_134991,4.1805555555555545,122.4240698236492,14.870669080772387
184,1390_130493,4.4208333333333325,154.4249811237781,16.370499247355713
185,1390_130494,4.055555555555555,174.09834882029477,17.241690022474284
186,1390_130495,4.773611111111111,157.94223960311754,13.053423373537845
187,1392_128226,3.8583333333333334,111.1806054029888,12.258726805189756
188,1392_128240,3.9486111111111106,106.27062955016775,10.744394388078872
189,1392_135654,3.6319444444444446,118.11522658829578,13.505644497918599
190,1392_135659,3.5902777777777777,121.350744338168,13.648100427809696
191,1392_140654,3.931944444444444,102.57571058441893,10.848772380083155
192,1401_14358,3.3083333333333336,174.60859487297319,22.361361261104065
193,1401_146770,3.6875,192.73601217551948,27.24777956524077
194,1401_174511,3.1958333333333337,182.2293842231969,26.104528080326027
195,1413_121799,3.230555555555556,110.74070959752903,11.407852147837962
196,1417_1532,3.6944444444444438,165.6503776048633,20.271405502967333
197,1417_1536,3.626388888888889,173.8480290864443,26.674167649771228
198,1417_1539,3.051388888888889,158.10991881860602,18.671330918232357
199,1422_146111,3.6944444444444446,200.935649018165,22.903246178378755
200,1422_146123,3.747222222222222,191.99909603542412,23.306699907636055
201,1422_149735,3.6138888888888894,187.41006755233542,20.34421928741177
202,1425_139290,3.4805555555555556,228.13013863789052,21.847739357572177
203,1425_139291,3.4444444444444446,220.13144994028093,21.867382843638275
204,1425_139297,3.7333333333333334,231.76122003269595,21.4321162215068
205,1445_139387,4.519444444444445,103.19734934403812,11.325050278854928
206,1445_139397,4.670833333333333,93.74505918012522,7.522277419766565
207,1445_139404,4.080555555555557,102.57414370201356,12.038290999902264
208,1446_122614,3.563888888888889,114.51611434151431,16.64431592179998
209,1447_130550,4.783333333333334,160.52063112877153,16.117158760926703
210,1447_17506,4.054166666666666,160.80731811837185,20.210208218407843
211,1448_135894,3.5097222222222224,199.11815216109952,22.72530160175858
212,1455_134435,3.851388888888889,96.933694837563,11.827489614354468
213,1455_138263,3.9208333333333334,100.81586500619684,12.96320270826019
214,1460_138289,3.511111111111111,181.3170131676876,22.56899535526446
215,1460_138290,3.576388888888889,176.51361063651794,23.411358840848642
216,1463_134463,3.3569444444444443,213.96165540163213,30.461910978664733
217,1463_134465,3.3041666666666667,208.69627385005157,31.294056577917686
218,1472_139797,3.1805555555555554,169.96668472115277,22.37573961934883
219,1472_142848,3.191666666666667,168.86045243641172,21.30446136273197
220,1472_285314,3.301388888888889,175.17354355915862,26.406954401237876
221,1473_135657,3.340277777777778,108.28693438822035,14.546563613807093
222,1482_140067,4.297222222222222,106.90716016973272,14.372368975824505
223,1482_140071,4.194444444444445,104.82933227903563,14.800113397958752
224,1482_140072,4.115277777777778,107.64691683258611,14.679068140770179
225,1487_133273,3.4444444444444446,122.82022698701111,16.20467808794998
226,1498_140040,3.7861111111111114,228.00354564995885,21.592159110223385
227,1498_140041,4.036111111111111,212.53065759188263,21.84270735896535
228,14_208,3.495833333333333,235.95304244166812,24.959226920765545
229,14_212,3.466666666666667,216.25462753241584,25.64196363827426
230,1502_122615,3.563888888888889,176.60606221301802,21.738471426003795
231,1502_122619,3.6555555555555554,190.66264380264806,22.109113271607697
232,1509_143477,3.576388888888889,213.38585766157144,26.64969747964881
233,1509_145699,3.797222222222222,204.46626389765606,25.122096249964294
234,1509_145742,3.9930555555555554,198.6912554183251,24.051526176351523
235,150_126107,4.431944444444444,225.37430356630796,22.86436968424705
236,150_126112,4.276388888888889,193.94108473071392,20.985108830192157
237,150_132655,4.156944444444445,206.5674863462058,20.39170439696001
238,1513_140221,3.8194444444444446,148.44724817376405,16.174959177722133
239,1513_140222,4.5875,158.4434728455426,18.48793560343197
240,1535_141642,4.890277777777777,90.24657874737308,7.500305867856732
241,1535_141644,5.148611111111111,91.80516135538426,8.095193556308452
242,1536_137608,2.836111111111111,102.42298528711248,11.939173177150659
243,1547_130184,4.086111111111112,185.08210635613773,21.41760620451067
244,154_123998,3.605555555555556,122.05712185993343,15.433153200410073
245,154_124003,4.631944444444445,113.34222831814691,13.533888966667568
246,1552_140651,3.4541666666666675,116.3376977130115,13.975344175336614
247,1552_141135,3.4236111111111116,133.1822013904036,17.656630600654527
248,1553_140047,3.9486111111111106,188.19789856109685,23.092761494073436
249,1553_140048,3.880555555555556,194.18718508781217,25.983141278945837
250,1556_139350,3.5444444444444443,146.42397205069707,15.8061120239853
251,1556_143307,3.706944444444445,146.1899569680599,17.386475972489883
252,1571_138486,3.411111111111111,89.3986017427656,4.910748359490703
253,1571_141320,3.511111111111111,98.70929173548818,7.771915540385284
254,1578_140045,3.677777777777778,181.91676271073848,29.68051873028296
255,1578_140049,3.4958333333333336,197.59216740184436,26.667566478925725
256,1578_6379,3.6597222222222223,219.68217953594052,28.402535770921812
257,157_121907,2.2819444444444446,119.16073508379226,12.828231405342633
258,1594_135914,3.740277777777778,103.77064556202598,9.437025932121491
259,159_121902,3.548611111111111,94.97133222590288,6.973352137734221
260,159_135897,3.783333333333333,124.79377728316321,11.775538507224
261,1603_139324,3.0680555555555555,113.60157087577248,13.561174030954076
262,1603_139325,3.1694444444444443,115.70871987645637,14.28517104249783
263,1603_140931,3.045833333333333,113.94358555634227,15.918035224058546
264,1607_134636,3.4375,116.66550369472056,12.01619349613074
265,1607_149245,3.6124999999999994,111.18740407044496,11.266771318868969
266,1624_142933,3.938888888888889,113.61499535004184,17.105350046240467
267,1624_168623,3.677777777777778,100.55259727247928,12.212785684211077
268,1629_139707,3.2249999999999996,176.49438234479499,22.361027019757593
269,1629_139710,3.2972222222222225,161.30718865304863,19.710129333980458
270,1638_84447,4.093055555555555,100.73534441877584,12.039253230305796
271,1638_84448,4.294444444444444,110.66607658014841,15.75683091011529
272,1639_132848,3.4527777777777775,113.53051648453341,18.074985026379796
273,1639_133290,3.2944444444444443,93.51236359262448,8.81136757158087
274,163_122947,4.001388888888889,103.33462965718448,13.031776997779637
275,1641_130503,3.9013888888888886,183.10129864129107,17.89373032202626
276,1641_130504,4.073611111111111,181.74438916675166,16.898120841603472
277,1641_130505,3.943055555555555,177.692282821199,16.284387581466333
278,1645_141819,4.199999999999999,104.12073152577753,10.296843396787626
279,1649_150127,3.2875,195.5464439935867,22.95360570834794
280,1649_5776,3.331944444444444,215.11001533792682,25.242511873072516
281,1649_68762,3.236111111111111,196.11195263052312,28.85110245393567
282,1668_136271,3.3888888888888884,215.8138106406084,27.742793253442983
283,1668_136280,3.488888888888889,209.11646297631088,26.16808601420761
284,166_122789,3.879166666666667,209.74830371743266,27.535282599540867
285,166_126302,3.865277777777777,193.30667199724044,23.925207691071204
286,166_352,4.074999999999999,180.8827796216429,21.086612341848536
287,1678_142279,3.9250000000000003,206.1395911425606,30.367182832286442
288,16_122827,3.4236111111111107,232.37669226220558,22.979012808408342
289,16_122828,3.490277777777778,239.75486326480936,22.39890689421336
290,1705_142318,4.023611111111111,181.06326056587912,31.396433178780203
291,1724_395,3.7249999999999996,170.39268168353726,19.54545345215985
292,1731_142320,3.7847222222222223,200.84267557322963,23.430952561312665
293,1734_142311,3.990277777777778,157.35471916589353,19.010968407720945
294,1737_142396,3.573611111111111,186.5814094444048,22.27654928870126
295,1737_142397,3.483333333333333,204.89672622543378,26.24488531640695
296,1737_146161,4.168055555555556,180.53023015729414,20.196119717260302
297,1737_148989,3.25,,
298,1740_141148,3.747222222222222,186.0708587122674,22.102262345490473
299,1743_142912,3.7527777777777778,152.99897361880733,17.872163411695908
300,1743_142913,3.7874999999999996,154.18884161724083,20.911309666823442
301,1743_142914,3.7083333333333335,132.00117173038905,13.773964397906685
302,1748_1560,3.3097222222222222,90.33778629677504,8.178890733706332
303,1748_1562,3.370833333333333,90.73377475853594,9.218523197914688
304,1752_16632,4.148611111111111,189.3672868264117,26.713215661460552
305,1754_140639,4.098611111111111,184.7101546279848,24.18814849994716
306,175_123036,3.6138888888888894,218.91807494264964,27.78083379494752
307,175_127696,3.484722222222222,196.91371155757975,25.082784861166243
308,175_129587,3.430555555555556,204.73444128318613,25.91877246418545
309,1769_143483,3.4833333333333325,108.41985247791591,12.862101092606203
310,1769_143484,3.5847222222222226,112.46508471943012,13.832709636229712
311,1769_143485,3.559722222222222,109.20621145708765,13.07016947404516
312,176_122025,3.8999999999999995,115.40553094343727,16.48845033000507
313,176_123269,3.697222222222222,115.23277363457717,18.3675016004873
314,176_123270,3.5416666666666665,116.1697412344001,18.496413204274685
315,176_123271,3.5874999999999995,124.61216637394563,19.308537061265426
316,1776_139035,3.2375,108.40827108315425,14.751090121335015
317,1776_142744,3.556944444444445,96.6919189424167,9.23519341257648
318,1777_142745,3.009722222222222,104.86419439433686,14.399836650928092
319,1777_142750,3.1027777777777774,100.08994985178872,12.176072276939587
320,1779_142733,3.9111111111111105,206.31834934202206,26.232645274698648
321,1789_137618,3.851388888888889,121.24991783832576,17.679213843603456
322,1789_142896,3.929166666666667,122.5472702485022,17.52616437164038
323,17_362,4.044444444444445,85.92279256688178,9.958935286170016
324,17_363,3.441666666666667,88.49775529272104,6.224179411268686
325,1801_138032,3.5555555555555554,97.51366893317345,7.742726617646247
326,1806_143946,3.8333333333333335,112.2058875788542,13.89053377454196
327,1806_143948,3.698611111111111,120.79551122366904,14.11085003205438
328,1806_2536,3.9916666666666663,127.27352708999443,14.981747118806965
329,1811_129443,4.086111111111111,100.21747770747815,8.762401605931245
330,1825_135580,3.8666666666666663,208.9403133173102,23.69532376107075
331,1826_139361,4.227777777777778,155.23903622822436,18.10406289113772
332,1826_142752,3.691666666666667,121.34274715673536,12.948925145723244
333,1827_143625,4.1625000000000005,92.76875370917999,9.59966554589525
334,1841_150351,3.7097222222222226,167.54034605217504,18.553295899077465
335,1841_159771,3.9777777777777783,175.84233839707338,21.105662982452632
336,1841_179183,3.9777777777777783,169.64146003075507,22.77260089205802
337,1845_145083,3.823611111111111,150.21070240164585,19.156236547780328
338,1845_145088,3.779166666666667,152.64177609305432,14.870160758453263
339,1849_138063,3.7958333333333343,134.89294038481677,20.323048761523108
340,1849_144965,3.6875,125.47466544269365,17.251279004819867
341,1851_148312,3.6875,228.45825157969603,28.85630361256798
342,1851_148962,3.7861111111111105,235.56438565887868,26.679490261822874
343,1851_151817,3.6875,235.27688575540677,25.866202539249365
344,1859_145700,3.7166666666666663,190.62412995245646,32.81712582267806
345,1859_145701,3.9611111111111117,188.13334098819522,31.577095664782647
346,1859_145703,3.7999999999999994,182.10997466692345,24.012594590711423
347,1867_148436,3.927777777777777,153.39469751967806,19.719786602563065
348,1867_154071,3.754166666666667,157.37841589781107,19.379701674393623
349,1867_154075,3.8250000000000006,153.24207022769465,17.40216212166898
350,1874_143361,3.355555555555556,101.39370051734024,10.678541932090152
351,1874_165701,3.4236111111111116,111.24987484515573,9.531109295208653
352,1874_165702,3.2874999999999996,110.1895503014059,9.235784863278653
353,1874_89898,3.3722222222222222,109.27792607030551,8.073407657929586
354,1885_136863,3.754166666666667,233.043570015417,23.27171186511556
355,188_135249,3.623611111111112,193.10017051472903,29.00079693066875
356,188_136483,4.231944444444444,190.2792954397984,26.70126364632213
357,188_141613,3.8583333333333334,186.76776784909705,26.32403557540654
358,1898_145702,4.277777777777778,191.3050235244274,23.329929135185022
359,1898_145715,4.333333333333334,166.39349551222847,17.759194878771577
360,1898_145720,5.258333333333333,218.54913034062326,17.838170303714023
361,1898_145724,4.283333333333333,190.2920254569883,23.26994205406687
362,1903_132499,4.165277777777778,122.96699749287073,16.412388085897433
363,1913_143521,3.5472222222222225,102.76518284585396,11.66959831497138
364,1913_147989,3.4055555555555554,97.3529656828563,7.950583847175172
365,1913_147990,3.473611111111111,95.9510314195415,7.7066904750834135
366,1914_121446,4.625,102.26811704255338,15.046825977875535
367,1914_121449,4.091666666666667,96.35186389991334,10.25494700438475
368,1914_133440,3.936111111111112,94.50675655474456,8.883542544193268
369,1923_155646,4.6375,165.6345627554412,13.58792610500233
370,1923_161972,4.561111111111112,172.5880493613335,15.836825555219056
371,1923_161975,4.344444444444444,162.53378653431935,14.64196426789064
372,1926_143879,3.3430555555555554,197.43729780569768,20.716756090454247
373,1926_147979,3.505555555555556,195.38409551371808,19.8968901147498
374,1926_147987,3.577777777777778,194.0351926274129,20.068131247569298
375,192_123167,3.937499999999999,162.25658667104977,26.063918714206693
376,192_128344,3.9305555555555562,156.62680128766917,23.00144051573364
377,192_128345,3.9347222222222222,160.58041110878833,24.7625376946069
378,1933_146437,3.0402777777777783,151.98898944347619,19.14803039669684
379,1943_138033,3.5694444444444446,118.48165057897593,14.256564928916378
380,1944_159227,4.673611111111111,218.09961565839927,21.1456563412991
381,1944_159228,4.741666666666667,221.57316109879088,25.173185251899124
382,1944_159230,4.270833333333333,209.7293917731234,24.82049192995011
383,1958_144503,3.698611111111111,141.844931436698,16.233907509683657
384,1961_145733,3.8055555555555554,171.4796725444418,24.367357897393404
385,1961_149738,3.875,171.51101075622302,19.409118418226328
386,1961_149739,3.668055555555556,190.23745100776182,26.422667703073866
387,1963_142393,4.304166666666667,159.28153708107715,14.6711089598624
388,1963_142776,4.156944444444445,183.08771940662353,15.172414544058203
389,1963_147036,4.379166666666666,176.19024953737454,18.242804868042363
390,196_122150,3.831944444444445,111.60043217067754,17.688102425811966
391,196_122152,3.8930555555555557,107.89255775543438,16.314354202171316
392,196_122159,3.9791666666666665,105.80429966227828,15.728062069273953
393,1970_10594,4.140277777777778,194.50185920411252,20.611493091841687
394,1970_26100,3.8777777777777778,205.65746381527774,25.0562817887033
395,1970_28415,3.861111111111111,190.7293243791823,20.850157589971094
396,1974_139741,3.5625,163.4140347906002,18.266709782373912
397,1974_139742,3.5986111111111114,177.36149586525693,21.909135308460684
398,1987_144135,3.6166666666666663,98.20810163771434,9.300088122847086
399,198_126831,3.879166666666667,230.66744443586776,28.3920079511879
400,198_129977,3.7416666666666663,247.81687505126763,25.261083214225568
401,198_209,3.526388888888889,220.53350396608727,25.67258388030616
402,1992_141719,3.526388888888889,189.94663277092556,21.057646052558468
403,19_198,4.095833333333333,183.41952269711877,17.549815145122434
404,19_227,3.6583333333333337,195.0190809525905,25.180968932999868
405,2002_139469,4.199999999999999,117.10640626915149,15.777079584877136
406,2004_147173,3.6666666666666665,179.39543796213277,18.28732955373198
407,2004_147967,3.511111111111111,186.42611692953486,18.92179301836788
408,2004_147981,3.615277777777778,178.52690890454264,19.13176199551127
409,2007_132570,3.9916666666666663,201.69709654533077,22.803543268850817
410,2007_149877,3.8055555555555554,205.3155028304251,24.75347734653321
411,200_124139,3.9375,205.95456313591933,29.394173872790176
412,200_124140,3.7194444444444446,206.374481895261,30.375338282255736
413,200_126784,3.693055555555555,198.28538955780596,26.632964645639603
414,2010_121416,3.6944444444444446,139.51015946548057,16.093639606635016
415,2010_147045,3.5597222222222222,156.2438750683598,17.30170521739583
416,2012_139355,3.3750000000000004,93.70880065199847,9.37404103160974
417,2012_139356,3.6013888888888883,95.86008384608176,9.987968938370399
418,2012_139358,3.605555555555556,100.29753145621541,11.875452573711666
419,201_122255,3.566666666666667,111.05154902779499,13.74464112105719
420,201_127786,3.525,108.44441849160097,15.52485416489301
421,2039_141209,3.616666666666667,91.50676101516038,6.133228140188896
422,203_126577,3.811111111111111,196.75922263571738,22.817700562926078
423,203_132069,3.845833333333333,199.87766650122717,23.343798439207397
424,203_132073,3.7291666666666665,192.43061460693647,23.25794828641256
425,2045_158081,3.2333333333333334,124.5548546777311,14.120779122515177
426,204_148920,4.176388888888889,140.27150034253359,17.90080973226451
427,204_162375,4.118055555555556,105.3226848547579,15.587124016160992
428,204_287139,4.1000000000000005,126.09060114093884,18.79622009515577
429,2053_138888,3.4819444444444447,95.00841535974713,11.906151750987084
430,2053_138901,3.408333333333333,95.07630825840931,10.975362077012127
431,2056_143893,3.5500000000000003,173.51357843869494,26.677961498467464
432,205_123882,3.556944444444445,182.93473841384042,22.548008375583166
433,205_157088,3.7763888888888895,161.82769671627167,22.37473602021032
434,205_159056,3.5916666666666663,168.07928945572743,19.393077281263665
435,2060_147963,3.3124999999999996,173.1721712770678,19.050036538142127
436,2060_150843,3.4694444444444446,160.9761079727992,17.877622341653463
